Image,Width,Height,Area,Perimeter,Aspect_Ratio,Compactness,Solidity
430adb1f232fb280d5fc831e0a94cbbd.png,444,840,124744.5,3950.6470816135406,0.5285714285714286,9.956465645808395,0.5137598998381431
4355480848e2e2dc9bb366fc930a6a1d.png,522,830,117757.5,3922.009558200836,0.6289156626506024,10.394865024460987,0.4367973204052034
4392c579020dac4011092146e2617b9b.png,434,809,110395.0,3941.8602838516235,0.5364647713226205,11.200648958384487,0.5130427508516244
43bdbbb4e3660c77ff08380e48c2f565.png,359,882,133974.0,4057.811514377594,0.4070294784580499,9.780326476716334,0.5933356362766721
43d4a8a31b48a84c8303e3bcaa21491d.png,308,824,111487.5,4011.2988835573196,0.3737864077669903,11.48507946319547,0.6113241999117182
44043ac9e217c64e56dcb19fe84f7571.png,328,780,99672.0,3812.3699538707733,0.4205128205128205,11.603981811212902,0.5457322915697086
44178b357c9c03f0628e31d41056cf3b.png,417,862,124665.5,4072.176079750061,0.4837587006960557,10.585148369044031,0.5056100939105184
44435ca33ba97df57ed389b525010e86.png,679,909,152551.5,4462.75890481472,0.746974697469747,10.389161660178411,0.40674488640984174
4493d08ae389a8cfbffed1e323f09d55.png,336,825,124216.0,3945.7282540798187,0.4072727272727273,9.973944318518615,0.5833777541910199
44ab5551031058fead2eb6120c28e7fc.png,300,812,107829.5,3725.755605816841,0.3694581280788177,10.244276024618648,0.619718674118881
44e8117ee268e34103fc36ff527ac7e6.png,389,858,123298.5,4131.975071310997,0.4533799533799534,11.019140693454142,0.5851101187792737
45108038273e7fb409461e9a52b2d21a.png,336,847,133254.5,3717.0835938453674,0.39669421487603307,8.25112009115575,0.625139860057844
452e2e64df7694a765c0d3bb214ac34f.png,364,836,113376.5,3919.073488712311,0.4354066985645933,10.780375901336097,0.5602616084422339
4533f60917d16583118c0f7edcb5217b.png,547,829,123497.5,4053.2542860507965,0.6598311218335344,10.58618967524302,0.4314986408391159
4557b31afa4c798e206373680a5cf485.png,384,858,126735.0,4112.414548158646,0.44755244755244755,10.619090951518697,0.5626814779296199
4564354ec974bdb6bbd11ed7e2b34356.png,521,866,124820.0,4188.845127224922,0.6016166281755196,11.18650870689415,0.42979429649677364
456e9e6dd398535aab729598f76a32f7.png,472,854,121295.0,3982.0268057584763,0.5526932084309133,10.402928070188592,0.45966840360018946
4573a95064c5506ba00d842a1a06a42a.png,412,858,141939.5,3513.9120203256607,0.4801864801864802,6.922590343180917,0.5701228696633637
45793e8918c2d16c6d31c895cedb5d30.png,328,801,101316.5,3769.6967298984528,0.4094881398252185,11.161505641298005,0.5589845021544708
457d4a8213c5167fbb3fe804003442fa.png,548,879,129546.0,4360.6928898096085,0.6234357224118316,11.680922207704771,0.4304897865595311
45b23019cfd777ad98c2b507b2613a81.png,329,776,97693.5,3666.2307801246643,0.42396907216494845,10.948738051727636,0.5513254983845709
45e14404d55ec421409ed7c9f37056c3.png,402,783,118669.5,3917.2887810468674,0.5134099616858238,10.290161738555378,0.5690068111366039
45e5fc3aa1022bdc2837d1d77088055d.png,445,891,125893.0,4147.35061943531,0.4994388327721661,10.87251606457624,0.499439636448029
462dd8cb6f6901d77f2d85824a6b17c8.png,504,836,119925.0,4013.1050139665604,0.6028708133971292,10.686646841685128,0.4435883588802746
4640ead77926c2c5fc477d450a183a84.png,420,821,105990.0,3846.311072230339,0.5115712545676004,11.107441996427921,0.467983177508196
464d22e46ceca682c8c7a8a400b8da16.png,424,864,119081.5,4008.362812757492,0.49074074074074076,10.7369242247532,0.4941612685028032
465265e30b748da1a41c69b1ec91b919.png,499,862,124101.0,4203.580187916756,0.5788863109048724,11.330616170794146,0.45835418563379604
46557f1f23e949eecabb14d887d5cdfa.png,364,856,113537.5,4208.61258995533,0.4252336448598131,12.414485021908247,0.5489969005217374
465762fc30ad70334d56d20bc509ccd5.png,381,831,113523.5,3943.8531457185745,0.4584837545126354,10.902995526697689,0.5486586020076265
470a0f8a3a3c279011486cce1bf212e8.png,357,833,117884.0,4213.708043575287,0.42857142857142855,11.985720739618808,0.5563531505000306
4719e4fee453995d3aaf82e2cdd3e6c1.png,311,811,105212.5,3865.284601688385,0.3834771886559803,11.300190086385362,0.5612261227189562
471e9b8be5974d2c772a7e4d3ee2c6b7.png,603,854,127370.5,4144.082713842392,0.7060889929742389,10.729466115620593,0.39441833819761096
4739a364a5b213870ac1cdcd8e3630c6.png,558,859,130502.0,4127.094906806946,0.6495925494761351,10.386324343318337,0.4275361844045053
4776f3d77b3778cbb67f1439484d0d23.png,423,850,131703.5,4012.543612718582,0.4976470588235294,9.72819687787167,0.5323396859400578
47b90ce3589e7cdcf641fee0ba69d0f2.png,546,874,139455.0,4155.85018491745,0.6247139588100686,9.8554353266636,0.4540755441303601
47b9aaf4993de1965d5251ab1eab7d3d.png,360,798,102186.5,3994.4603521823883,0.45112781954887216,12.425470462849086,0.5219802111694004
47e2f91b52a696d9d6326f13d3d94ad2.png,443,816,119863.5,3871.5932610034943,0.5428921568627451,9.951364445910352,0.5195103240235086
47fc32b35eeb044537aa018db5381033.png,473,802,114250.5,3837.832932949066,0.5897755610972568,10.258979385776525,0.4727541689080151
483d60264ee4188fad9c945e9bea359d.png,490,830,115082.5,3967.631919145584,0.5903614457831325,10.885380116024118,0.4379540515958641
484c30c8ec72c91e09ca21ffa76a6b16.png,483,838,116576.5,4041.1811344623566,0.5763723150357996,11.147969131765452,0.46155566905409523
4855c1b4cd09867e6b51c93bc8963609.png,456,770,113331.0,3764.820742726326,0.5922077922077922,9.952450365763125,0.48017133995983424
485e3ac2fe64565444ef568321e2a923.png,475,854,120367.5,4186.651260018349,0.5562060889929742,11.588159615265276,0.4425381488895874
489524081095a3a942447c925f68db04.png,379,823,118712.5,3960.8623723983765,0.46051032806804376,10.516547543538783,0.5567423450125922
489cb528ee4c9b42ba3a0649286ac896.png,460,832,110013.0,4033.943544268608,0.5528846153846154,11.770794019565297,0.469032585385819
489f1550de2a963ec0af30a97d4cdfae.png,383,813,118944.5,4002.234958410263,0.4710947109471095,10.716449780714004,0.5503237552368768
489fddf4404ba09d9e9dc97beca758c6.png,403,813,111491.5,3969.3232700824738,0.4956949569495695,11.245565977974914,0.5048736474354766
48c289fb91bea740014eb3419ae8e9ca.png,436,841,131373.0,4130.727376699448,0.5184304399524375,10.33563310901889,0.5233900654969642
48f72aa25d8dd330c51ccb1f600b0d6f.png,437,779,103267.5,3623.274496078491,0.5609756097560976,10.116468806548356,0.48563219066474483
4932c84fe0e02cceecea8b16006d64a6.png,478,894,144326.0,4383.673553347588,0.5346756152125279,10.595512576428566,0.5118351641531682
494f6dc5fc91df33d3830d734d0a100e.png,379,798,100707.0,3735.3851088285446,0.474937343358396,11.025574888745018,0.5008878079350632
495d21c7d0a05312efaa0aa06864e575.png,482,808,121429.5,3935.83293569088,0.5965346534653465,10.151710878400815,0.47735849798331614
496e452348ae71f1917b1c893253258a.png,397,780,101772.0,3846.56085562706,0.5089743589743589,11.569298917438871,0.47545567305064435
499a66f861d25d5ab0772016d2216405.png,454,841,132348.5,3966.4704574346542,0.539833531510107,9.459747850397516,0.5040359512905713
499d82d59e6dd6272fbc7fdebe0e3047.png,389,801,103470.0,4068.158836364746,0.48564294631710364,12.72833183410564,0.48685120618833194
49b6278e1adde8ae63acc00e94706adb.png,375,791,100622.0,3745.350617289543,0.4740834386852086,11.093846454248109,0.5073847162342737
49c475ac2c54cf3c317b98be2dad9347.png,428,858,123031.5,4176.74462223053,0.4988344988344988,11.2836514193715,0.5018191384788576
49c989449c9abfab671314c96b8407e3.png,384,848,128798.0,4049.4338796138763,0.4528301886792453,10.131404168248997,0.5302609558431507
4a07eab6d9866e04633e6569845191de.png,440,851,122082.0,3907.163885831833,0.5170387779083431,9.950886132380932,0.4996173537247648
4a136b11f94316713b370f61875bb1c5.png,391,768,106451.0,3563.7181494235992,0.5091145833333334,9.493953234216185,0.5277441072433375
4a240b0d67192540a37d37df58a21958.png,349,754,96207.5,3443.3779693841934,0.46286472148541113,9.80732572746754,0.5263813012422616
4a62b03af55e8873c7736b67c11b20e4.png,669,832,131082.5,4063.361931324005,0.8040865384615384,10.023431697131311,0.3862575895310513
4a67f6d78057ed54b559c44ff8aa1b3a.png,404,836,120455.5,4314.98012316227,0.48325358851674644,12.30045284098342,0.5857733362511246
4a78d4d35135cd287777ac5a366ced99.png,576,866,142181.0,4014.0410828590393,0.6651270207852193,9.01804083926104,0.4584605661551558
4ab5322d658424fbe5da464f5af7804a.png,361,765,101538.5,3651.475509762764,0.4718954248366013,10.449516040470336,0.5387801124907142
4ac0c3025311976f580abd353deabe02.png,361,787,101044.0,3700.615559697151,0.45870393900889456,10.785183704927846,0.5110666019260338
4ad7a64ce271146e848ee0db44e9a0a6.png,434,786,96970.0,3852.7618688344955,0.5521628498727735,12.181396355032499,0.4343181670581965
4ae0db4374e1193c1df7dd5436118de9.png,335,827,109854.5,3808.5739275217056,0.40507859733978235,10.507443520647149,0.5792012780394958
4b014f85c420b2d52d9e9a81788a407e.png,398,821,130190.5,3889.832936525345,0.48477466504263095,9.24853063993003,0.5811349474172871
4b1a29fdd80d76ce7d833fa799493bb5.png,609,851,120343.0,4175.746709227562,0.7156286721504113,11.530220092782715,0.37399910185270074
4b1e5df56e9d2490fc07f7bb6c08d46b.png,463,802,110289.0,3763.1395020484924,0.5773067331670823,10.21782766201425,0.5110893823682064
4b200cae9b2ae6b8dfcc164ce90a1bb3.png,446,838,109423.0,3951.458262205124,0.5322195704057279,11.355239968659122,0.47414112483019655
4b718b788e48a9088539386e662e5094.png,305,862,119625.0,3951.6937643289566,0.3538283062645012,10.38806715489042,0.6188518971658264
4b732474b979c915258af9e11c439ad8.png,356,848,115577.5,4121.499893188477,0.419811320754717,11.695732469930368,0.539509492267548
4bd3ea33ca03cfff624c48f8ee9314ff.png,524,881,146108.5,4351.136539578438,0.5947786606129398,10.311458003812708,0.4824865268274641
4bf7d626933588ec2a195318e378c35c.png,652,831,122102.0,4081.580189704895,0.7845968712394705,10.857354676072486,0.38024087756039454
4bfe389614194612c06e9ba86421c9d6.png,517,808,151948.0,3656.678604722023,0.6398514851485149,7.002751726967227,0.556893085748737
4c20846d5a0aed009aa25915baf73b50.png,540,822,110457.5,4123.656311988831,0.656934306569343,12.250670237616431,0.40668583673289055
4c46bb14a9158f9561043f8a9ec96c2b.png,434,823,126327.5,3814.2349544763565,0.5273390036452005,9.164465021659417,0.5697459928019267
4c4bc92324c4c14c7b2b9a00729e404a.png,453,846,111701.5,4147.573049664497,0.5354609929078015,12.255166570519407,0.4524177902705155
4c6a87d4a29a9c664763ee961975e024.png,389,837,123977.0,3858.321180343628,0.4647550776583035,9.555331686401864,0.5434358089819428
4ca8d9645492481e270c79f704c5ebd6.png,484,843,107492.0,4241.815692424774,0.5741399762752076,13.320409657003495,0.42960026217557773
4cab8a502284aba5ac330e0428657d3c.png,617,866,132022.5,4200.24923479557,0.7124711316397229,10.633893496960534,0.4081747803342753
4cd2ae4c513318105b1069931fc8db7e.png,386,851,129210.5,4012.2694438695908,0.4535840188014101,9.914538639132347,0.5750739924783586
4cdacef364633622110cfc9c2b424b85.png,387,788,133100.5,3612.044050693512,0.49111675126903553,7.80039374312063,0.6086235830463989
4cde4c4de35f44b0f9e4684e7de05402.png,474,819,116095.5,4190.695850729942,0.5787545787545788,12.03779751333177,0.5035971066986217
4ce828e5f96f579012a8432c062cab18.png,521,863,120466.0,4100.938495993614,0.6037079953650057,11.109439746573095,0.4315318510239684
4d01e68154442a8d1d2a29cc24ec1896.png,508,825,131925.0,3946.903997540474,0.6157575757575757,9.396717251376494,0.5090916808804575
4d03a0e74d8855167f68be9f6c663e74.png,481,802,111048.0,3919.982212781906,0.5997506234413965,11.01152800201704,0.4249657017226633
4d1b663ea8934915f6ad639b8eef30cf.png,539,820,129206.5,3825.406532764435,0.6573170731707317,9.012825529576626,0.46065879450374714
4d3bf9f7218856bf208db99439c1f29f.png,595,842,175931.5,4170.9111433029175,0.7066508313539193,7.868798169028913,0.536802857147216
4d43f0c945ab8f093db84296506d244a.png,376,848,118096.5,4126.636977672577,0.44339622641509435,11.474813618581136,0.5269024933800615
4d447a53364be38f42319c83456957e8.png,349,777,103748.5,3744.813601374626,0.4491634491634492,10.756444001408129,0.5546164804999372
4d4a34b229cc345f2fcda5f81e27fd55.png,414,834,123724.0,3999.6836581230164,0.49640287769784175,10.289338876894849,0.5100022671530741
4d4d0f4f3838b085d418454718763050.png,452,804,129911.5,3779.1323647499084,0.5621890547263682,8.748362000619295,0.515057864542654
4d7764ca92d7269f667429aea02f9863.png,545,823,113320.0,3941.8745596408844,0.6622114216281896,10.911618407427799,0.43388947917564064
4db20153b8d990f5fd08cc034d7af4e7.png,464,796,114932.5,3781.7353974580765,0.5829145728643216,9.902151341607421,0.4811548637741347
4dd1f0465073018f68ce2f33a79383f0.png,353,792,94751.0,3977.4826498031616,0.4457070707070707,13.286877211092985,0.49006941068159016
4ddedce00b0f68df6dd63ea89d52c5b1.png,427,805,104889.5,3995.8918093442917,0.5304347826086957,12.113944030455004,0.4813410061906008
4e03b083117216ad623697feee482312.png,591,838,119533.5,4115.999454379082,0.7052505966587113,11.278494107180368,0.4108075691131793
4e0509d96324759c81ea35b84b6a628a.png,370,862,121913.0,4074.3699493408203,0.42923433874709976,10.835801425168505,0.543551971893468
4e2ad57463c2b2c05e36bf2f36fb87e5.png,471,809,121245.5,3760.622699856758,0.5822002472187886,9.282052779221992,0.4930582948699701
4e620f90d1feea6714338607d1ed3a5a.png,505,866,152371.0,4357.32030403614,0.5831408775981525,9.915777883086479,0.5108672146235074
4ebb8366e846270808108671b3ca49ea.png,405,873,160900.0,3977.874564886093,0.4639175257731959,7.825935433295938,0.6608019976015639
4edaaff7ce55f4736714fbd9beffee92.png,392,784,102870.5,3683.1079765558243,0.5,10.493688965497158,0.5216675836923257
4edec40810e556ed8d95074d9dd6212f.png,507,844,136783.0,4036.7374826669693,0.6007109004739336,9.480233316539103,0.528468602822713
4ee1274ceba0c9a9f4eb45e16cc50c19.png,419,862,122848.5,4250.141590476036,0.48607888631090485,11.701110346456819,0.49124957262564806
4f0bee8a155230ee357db80d052cc101.png,498,787,106134.5,3931.975072622299,0.6327827191867853,11.591911838355777,0.43063667661421046
4f0f06bd53096cee159a954d543957e7.png,546,883,128489.5,4346.023837924004,0.6183465458663646,11.69786769342571,0.42458112557889016
4f1a1c54d3baeb06a2d9ec4bf399d07c.png,416,831,115945.5,4033.451124191284,0.5006016847172082,11.165799769892827,0.49935828140006633
4fbbb13717bcdf566caa2c87965c46a0.png,429,780,101596.5,3789.132363796234,0.55,11.245815192255355,0.472178392911503
4fe68c0c95f1ca87d232b063cf6e4b88.png,357,896,127764.0,4336.168940663338,0.3984375,11.711001174019074,0.5585983014351452
4fff0e99cd4a0bd768e732dfb59e48ae.png,408,795,102909.5,3894.720239162445,0.5132075471698113,11.729708048007993,0.47232733990430403
501dae4e043d7004d2659242c847a6d8.png,534,840,113112.0,4227.614673733711,0.6357142857142857,12.573965018309453,0.39913758729105725
5036c6def6313bccab8baecfe12dd088.png,457,837,112992.5,4099.857323050499,0.5459976105137395,11.837990986711725,0.4441371964042153
5055de88e915dbb385938148eec08ce8.png,399,888,141643.5,4145.975069999695,0.44932432432432434,9.657102900688388,0.5807810664474372
50cb3388e036d727a392fad2b80f60c7.png,433,809,119453.0,3955.708044409752,0.5352286773794809,10.424171208167582,0.4941833045118692
50d048396b97dca6f1f9e0e5cfc4c579.png,391,698,133735.0,3299.041962623596,0.5601719197707736,6.476207171696315,0.7171488860825337
50d25cb316c56e53e92030b7d06f1f10.png,396,829,112930.5,3945.0389984846115,0.4776839565741858,10.966839472593394,0.503684062637985
5115eeef0bec5a85c2f4d9a1b272d969.png,455,809,109575.5,3837.073493719101,0.5624227441285538,10.69244217067177,0.4423057516640631
513d406f10a6f002dbc0e970233a616c.png,498,815,143936.0,3644.3455657958984,0.6110429447852761,7.342768037597572,0.5616948874744881
5140e09a404a61e22aa122393910d2cc.png,505,895,153664.0,4375.923335909843,0.5642458100558659,9.916477057752157,0.5296156199109059
519e507432e63ce89912370f0898ebd1.png,388,813,110254.0,3933.0663489103317,0.47724477244772445,11.164989706777884,0.5149673749060014
51c9a9513b7345482536e5e6abd23c35.png,516,859,131742.5,4300.980124115944,0.6006984866123399,11.17375402167933,0.48269525997413265
51deb2b33113a3298838204d8fc4c056.png,403,827,111186.5,4099.191238284111,0.4873035066505441,12.026366539073464,0.5095004502202987
51e3d50f8c7dbf5681bf54a9170e7114.png,530,847,118486.5,4107.926303267479,0.6257378984651711,11.333565331582689,0.44280693099833507
52121fc25a2c7f1f317da0e688be268e.png,409,831,111623.0,4055.1050136089325,0.49217809867629364,11.723051055097173,0.4967557319851894
52339402059f0782e19eb165579f7195.png,525,871,143304.5,4219.950688838959,0.6027554535017221,9.888833396208287,0.480087706221011
527b0425169dfd32d7bf5a07a1a098c8.png,448,832,126377.0,3992.026804327965,0.5384615384615384,10.034806251204035,0.5485279500679274
52803e9c98fc757576f13a6d2906285f.png,437,848,126477.0,4161.957823514938,0.5153301886792453,10.898680719329487,0.48758175225957173
52a774447e61e2296150db4d470b8e33.png,529,880,133054.0,4373.105014801025,0.6011363636363637,11.437787239957503,0.45764935929296074
52b302c8087a1239dc797a45c73453e9.png,454,777,118958.0,3630.8552329540253,0.5842985842985843,8.818898593140844,0.4979593203594945
52c96f91f71a0bb7637276b53b76889e.png,402,810,108357.5,3899.406529188156,0.4962962962962963,11.166785874257348,0.4989306080914635
52ecd2ed6a5ab2adec2f080e2e30b1e5.png,490,865,122379.0,4237.295919537544,0.5664739884393064,11.675105818687769,0.453933092727293
5308eb8e398cdab7c70641ae5266c2f8.png,523,824,126893.5,3986.886757016182,0.6347087378640777,9.968241705732309,0.4690369833721753
5312041cb602d1f818e457538fed866b.png,381,806,112769.5,3862.137416124344,0.47270471464019853,10.525771194500122,0.5152986387501542
535635467da3de79ae6771e15c5653ca.png,383,768,85359.5,3671.700903773308,0.4986979166666667,12.568193725495249,0.45226211858704346
5380c74b47a66840ec6ac3eca14be6fb.png,401,857,116234.5,3996.657187461853,0.4679113185530922,10.935757743253623,0.5328558003071493
5389f7c6cf7a0756ccf171ba9fdceced.png,411,871,135118.0,4193.492755055428,0.4718714121699196,10.356874693843102,0.562594334417984
53a19ba913ade31bd4566fb09449d0c2.png,553,850,124233.0,4007.5314247608185,0.6505882352941177,10.287433391078876,0.4256340416784439
53bda9184b57ee0ca702b988e40d8a23.png,413,853,129074.0,4039.5760127305984,0.48417350527549824,10.06057808717385,0.5185933686229999
53ccb3ee31382f0a1a51d73d8f3f6afe.png,510,860,127475.5,4255.89181137085,0.5930232558139535,11.306926535264923,0.4800478257185626
53f18798b8f08994a68f25ad0ba5b475.png,400,808,109325.0,3902.0755780935287,0.49504950495049505,11.083119188087377,0.5103243529628687
5450be9350c7ae2ebf891ae9ca47c757.png,366,863,131362.0,4094.2967958450317,0.4241019698725377,10.154978937766089,0.5928195732179242
54a2b7f0d3d86e2a114bc892fc26c06c.png,405,795,103786.5,3864.328321814537,0.5094339622641509,11.449784305226496,0.5005667075017604
54a37eb452f1ea141471abf6ca9e0d48.png,461,834,109662.5,3913.2988834381104,0.552757793764988,11.1126601176596,0.4616542302956313
54b0722f090a4729c9a5067701580c9f.png,596,909,142018.5,4145.774065375328,0.6556655665566556,9.630669416588132,0.4323827733132799
54d6140d2d9fa8b0d991cf8d8e198964.png,231,899,89399.0,3246.2480251789093,0.25695216907675195,9.380389501996989,0.6294972767248876
5505605be894894795cfa99e41e7754c.png,449,831,116483.0,4141.957825541496,0.5403128760529483,11.72030554202879,0.4940943921645977
5524ad4743aab23eead5c4a796df83d8.png,400,856,128355.0,3989.9780365228653,0.4672897196261682,9.870027325536011,0.5604067429564398
5540f1749d1ce1d2537a26b56e59868c.png,398,845,133012.5,3863.509999036789,0.4710059171597633,8.930211833610441,0.5678398073795161
55441bb7693bc11a89163e8355f49e26.png,570,838,119306.5,3879.548662543297,0.6801909307875895,10.038953396614637,0.40698592683180596
55469c4686d0d85609e8667f09afc1ff.png,437,890,128279.5,4195.240011811256,0.4910112359550562,10.918085768724064,0.49423048768271727
555767292b2d6873186e88a3c991f559.png,402,852,142978.0,3996.4288271665573,0.47183098591549294,8.88924925773379,0.5599876235442488
555b20fed30acaa4bf874a029b75d45d.png,502,812,134784.0,3813.9679322242737,0.6182266009852216,8.588273561244062,0.4958867419169696
5568dfea18da89696c58d8163f47f6fe.png,416,803,110234.0,3810.061297059059,0.5180572851805728,10.47945011827771,0.5086048593232382
556c1bc2198e305129429054159d6391.png,443,830,126888.0,3938.477596759796,0.5337349397590362,9.728062288034625,0.5271109800248003
55db5c1051d1f618eb9142001d1e7eea.png,442,767,94859.0,3676.7374831438065,0.576271186440678,11.340621064616666,0.4497413699097758
55e9ecafce3773623e759bb2e822ebb3.png,360,861,132808.5,4192.245060801506,0.4181184668989547,10.53070841684055,0.6024659603568293
561f1f4becafb25475f0b9d26cf4ffed.png,384,818,104925.5,3887.284604072571,0.46943765281173594,11.46045249012912,0.5126381746894505
56222c4bd6f4581c15f108f9eabdab8e.png,468,847,118622.5,4015.843038201332,0.5525383707201889,10.81873599192256,0.48242884914147205
566e183e17f74779766fe5a835f11ddc.png,435,842,123726.0,3861.385110974312,0.5166270783847982,9.589929150986611,0.5363661783161988
567c0373974a31f526c8bc53ab1606a6.png,538,851,118874.5,4167.337551474571,0.6321974148061105,11.625691427288025,0.4171920705974426
568815c9e67ab0bdd4a40c8fd3a0d9ea.png,391,795,132783.5,3819.475508928299,0.4918238993710692,8.742859179445105,0.6081459548459638
569278a57a697c40676dc11e27804266.png,474,824,103468.5,3857.8775322437286,0.5752427184466019,11.446661938320904,0.4531741704059443
56bbcd20967558b6b5bd752d32fdc948.png,342,866,123067.0,4002.654221534729,0.394919168591224,10.359640157467917,0.5775475102716985
56fe9e736dc6576ba2e8e51995ac9f16.png,490,835,123520.5,3997.6664155721664,0.5868263473053892,10.295897216221514,0.4619566132045305
5730b39a1c630e3762e353e59df301dd.png,482,826,112032.0,4082.2177062034607,0.5835351089588378,11.8369652068412,0.445719332725949
574ff918e7a0c08118779126cbfdbc5c.png,394,766,107929.0,3609.2185879945755,0.5143603133159269,9.604579452869713,0.5528243320767088
57955c593ff30338f1ee7317613072bf.png,429,861,122762.5,4063.4410195350647,0.49825783972125437,10.703167763854951,0.5103313386363589
57ad0fc65ff52e2d3358e3df6bad9d04.png,431,842,120923.0,3910.296795129776,0.5118764845605701,10.062378903287629,0.5338704870807165
57c2a38be86e731055e97f858e1e62be.png,390,788,95858.0,3740.3211817741394,0.4949238578680203,11.613939674097667,0.47522916676995075
57e97421fc6a03b8f086df3c20c4f996.png,391,790,107527.0,3641.6693801879883,0.49493670886075947,9.814623310984105,0.530081340892285
57e9e3809982138f714280bae16c0c3f.png,453,811,109207.5,3844.5049484968185,0.5585696670776819,10.770069831585584,0.47341247564282357
581a93c6ddc514f69551eac73489c3cc.png,418,870,135529.5,3984.990228533745,0.4804597701149425,9.324183706922694,0.5486757728369472
5822a8762a2c3c88f4cd90775548e2b7.png,408,889,135398.0,4360.0755742788315,0.45894263217097864,11.172900232808125,0.5285763362950702
582f3e7faea7b34c6745e9d4a883c9dc.png,352,792,102786.0,3781.3018510341644,0.4444444444444444,11.069776820669444,0.5051120071354331
58625806bcdcb68f7204a8499ad9826a.png,434,853,117376.0,4108.644119024277,0.5087924970691676,11.444791399365352,0.4790964695125809
58cf0439fc91351380a1dd69441acb1c.png,356,787,115583.5,3753.000333547592,0.45235069885641677,9.697314946793774,0.6094103008206596
58e967d98a6d45ab5a717e5f3e99f55c.png,400,797,94217.5,3931.3577584028244,0.5018820577164367,13.054002560561955,0.44712813868838297
58f4f677df7ab61202a0424fc5e1e407.png,388,797,110726.5,3886.9557366371155,0.4868255959849435,10.858197924349938,0.5043775138818664
5907f064ec8e055f59813ab07a2d6c89.png,466,802,114641.5,3852.4704546928406,0.5810473815461347,10.302127241928625,0.4669809975763254
5933e445ca6957842bb26cf0c782ee97.png,375,844,121761.0,4095.825795650482,0.4443127962085308,10.963895399146134,0.553098319959481
598fb07b3831bbc265ed7d3deeb0d600.png,538,845,145577.0,3950.585240483284,0.6366863905325444,8.531398816563753,0.5127783345103972
59d121a45e0d459320ed0a604e57f3cb.png,615,874,114998.5,4396.165974617004,0.7036613272311213,13.373532010376685,0.3643464885253121
5a8951d99db492db25e381eee137f460.png,403,877,138641.0,4073.4582639932632,0.45952109464082097,9.524123003643949,0.544841842168348
5a89a6ebe4a6118ccd4a9c52a19460bb.png,417,784,107195.5,3779.2400085926056,0.5318877551020408,10.602847836419187,0.5013797877465493
5a9e2f32ef037fb12c0fc5be928b6dea.png,408,821,117729.5,3996.3527084589005,0.49695493300852617,10.795243888936692,0.5238766951085203
5aa6d1885ff52323dba2252c9fe7a5ad.png,374,841,125257.0,3903.0663479566574,0.4447086801426873,9.678320459015788,0.5677576977295494
5ad402a8c27b4707a0a73d05b44d983b.png,487,867,134796.5,4190.769003033638,0.5617070357554786,10.368094958132382,0.48767044488421146
5adcef86cda5597ce055687635d50fe4.png,462,843,121123.0,4020.8796162605286,0.5480427046263345,10.62198437746142,0.4859401015024774
5add21a19385edc75a279b15825508e8.png,320,898,127524.5,4230.730341792107,0.35634743875278396,11.169331914439546,0.6013888233907098
5b01fac82c495e2f3ec2e92244ce70da.png,438,836,119184.5,4122.6024886369705,0.5239234449760766,11.347841972562765,0.49925541785614796
5b07d815d62fb8b14776ae8c4ade7259.png,397,827,116078.5,3869.544489502907,0.4800483675937122,10.264978335317819,0.5353384186835891
5b0bb76908ca0dd8bdaf6af5c2a1c484.png,602,866,126345.0,4279.781200766563,0.6951501154734411,11.536530264153319,0.3999563148747851
5b34434ce2e8741f3f733c19ee8f4771.png,435,873,141782.5,4060.588207602501,0.49828178694158076,9.254338998582385,0.5750006083267769
5b4431350e5adf4ed8d0ddb70848ddba.png,491,839,130240.5,3972.62687087059,0.5852205005959475,9.642721703003998,0.48301713955114145
5b485a32f0ca2e3f609611881ef06d02.png,470,878,134925.5,4339.597434520721,0.5353075170842825,11.106954363008414,0.4889118784220081
5b66861c973631ee0f2d7cdc8f783af2.png,427,836,116257.5,3869.5100001096725,0.5107655502392344,10.248990794159615,0.5318372705813464
5b6a6adfc347feb25012b6d79d598d27.png,352,781,104498.5,3871.298882484436,0.4507042253521127,11.412833562769437,0.5420862059127151
5b9a7b5fd5f1a19182e6230338d906bb.png,402,760,103361.5,3521.118084549904,0.5289473684210526,9.54536439861647,0.5294724817637898
5bb7f9d32f6e384da46f5555a92a1792.png,427,859,111847.5,4362.769008040428,0.4970896391152503,13.542171000649345,0.4515287121758034
5bc298197fc8640114161b374292be13.png,485,853,138890.0,4010.0999559164047,0.5685814771395076,9.213604247955912,0.5040629162266232
5bdbedd3351bdf9510bb14d3d54109ad.png,284,799,110513.0,3662.3657776117325,0.35544430538172717,9.658289119511734,0.6613228491583338
5be169c9944106ed77fe2d0c7fa79e33.png,414,832,114154.5,4052.446073651314,0.49759615384615385,11.448051870518807,0.48720471180725977
5c0f279014c1ab9a2f7a30375d88f930.png,486,837,121434.0,4128.771974563599,0.5806451612903226,11.170989188558549,0.46327371085546204
5c1de6292c9c0ae412fece83375adba6.png,426,816,108229.5,3949.014610528946,0.5220588235294118,11.466264744124967,0.48071661440335434
5c62ab27ca63c6594cf4f1b9b447dc1c.png,411,894,146180.0,4047.0318558216095,0.4597315436241611,8.916110131948829,0.5962721771603037
5c6a8f203e174c6383e151647f22d8c9.png,511,847,127008.0,4022.5364730358124,0.6033057851239669,10.13815764266392,0.4537620578778135
